augmentation_index,blur_sigma,filename,font,fontsize,glyph,glyph_code,noise_sigma,rotation,scale,synthetic,tx,ty
0,0,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug00.png,synthetic_default,18,ి,3135,0,0,,True,,
1,0.68,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug01.png,synthetic_default,18,ి,3135,7.71,-3.54,1.02,True,0,1
2,0.16,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug02.png,synthetic_default,18,ి,3135,1.21,0.07,1.02,True,0,-2
3,0.97,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug03.png,synthetic_default,18,ి,3135,2.04,1.59,0.97,True,-1,-1
4,1.34,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug04.png,synthetic_default,18,ి,3135,3.7,-3.59,0.99,True,-1,1
5,0.83,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug05.png,synthetic_default,18,ి,3135,9.01,4.56,1.03,True,-1,-2
6,0.9,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug06.png,synthetic_default,18,ి,3135,1.48,-3.19,1.04,True,-1,-1
7,0.04,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug07.png,synthetic_default,18,ి,3135,6.66,-3.33,1.05,True,1,-1
8,1.14,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug08.png,synthetic_default,18,ి,3135,0.52,1.24,0.97,True,2,2
9,1.03,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug09.png,synthetic_default,18,ి,3135,3.39,2.14,1.02,True,2,0
10,0.6,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug10.png,synthetic_default,18,ి,3135,0.62,4.98,0.96,True,0,1
11,1.27,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug11.png,synthetic_default,18,ి,3135,9.09,-2.47,1.02,True,2,1
12,0.38,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug12.png,synthetic_default,18,ి,3135,0.58,4.02,1.01,True,0,-1
13,0.41,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug13.png,synthetic_default,18,ి,3135,6.96,-4.45,1.02,True,2,-1
14,0.79,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug14.png,synthetic_default,18,ి,3135,2.16,3.86,1.03,True,2,0
15,0.02,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug15.png,synthetic_default,18,ి,3135,1.14,-1.66,0.97,True,2,-2
16,0.31,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug16.png,synthetic_default,18,ి,3135,3.9,2.2,1.04,True,1,-1
17,0.99,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug17.png,synthetic_default,18,ి,3135,4.77,1.18,1.0,True,1,-1
18,0.71,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug18.png,synthetic_default,18,ి,3135,7.55,-4.51,1.05,True,-1,-1
19,0.21,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug19.png,synthetic_default,18,ి,3135,6.41,-4.06,0.96,True,-2,1
20,0.64,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug20.png,synthetic_default,18,ి,3135,4.51,-4.63,1.02,True,2,-1
21,1.29,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug21.png,synthetic_default,18,ి,3135,4.18,1.06,1.03,True,1,-2
22,0.9,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug22.png,synthetic_default,18,ి,3135,9.81,4.3,0.99,True,0,-2
23,1.5,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug23.png,synthetic_default,18,ి,3135,3.91,-3.1,0.98,True,0,0
24,0.04,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug24.png,synthetic_default,18,ి,3135,8.23,-4.62,0.98,True,1,-2
25,0.33,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug25.png,synthetic_default,18,ి,3135,6.44,1.54,1.02,True,-2,-2
26,0.53,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug26.png,synthetic_default,18,ి,3135,6.74,3.21,0.99,True,-1,-2
27,0.93,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug27.png,synthetic_default,18,ి,3135,3.52,-4.77,1.03,True,-1,-1
28,0.0,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug28.png,synthetic_default,18,ి,3135,7.35,3.91,1.02,True,2,1
29,0.57,data/raw/synthetic_default/18pt/synthetic_default_03135_18pt_aug29.png,synthetic_default,18,ి,3135,4.47,-3.26,0.97,True,-1,2
0,0,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug00.png,synthetic_default,18,ీ,3136,0,0,,True,,
1,0.29,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug01.png,synthetic_default,18,ీ,3136,9.65,0.81,1.04,True,1,-2
2,0.32,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug02.png,synthetic_default,18,ీ,3136,2.22,1.63,0.98,True,-1,0
3,0.11,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug03.png,synthetic_default,18,ీ,3136,1.93,4.71,0.96,True,2,0
4,1.18,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug04.png,synthetic_default,18,ీ,3136,2.39,-3.08,1.03,True,1,-1
5,0.7,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug05.png,synthetic_default,18,ీ,3136,2.12,-4.37,1.02,True,2,0
6,1.32,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug06.png,synthetic_default,18,ీ,3136,3.95,1.65,0.99,True,1,-2
7,1.0,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug07.png,synthetic_default,18,ీ,3136,0.07,-0.95,1.0,True,2,-2
8,0.03,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug08.png,synthetic_default,18,ీ,3136,7.05,-1.54,0.95,True,2,-1
9,0.65,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug09.png,synthetic_default,18,ీ,3136,2.78,4.86,1.03,True,1,0
10,0.85,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug10.png,synthetic_default,18,ీ,3136,1.66,3.96,1.03,True,2,0
11,0.27,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug11.png,synthetic_default,18,ీ,3136,5.31,3.68,1.04,True,-2,-2
12,0.52,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug12.png,synthetic_default,18,ీ,3136,9.46,-4.68,1.04,True,-2,2
13,1.21,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug13.png,synthetic_default,18,ీ,3136,7.92,2.74,0.96,True,-1,-1
14,1.34,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug14.png,synthetic_default,18,ీ,3136,4.46,2.38,1.04,True,-1,-2
15,1.33,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug15.png,synthetic_default,18,ీ,3136,3.38,4.57,0.96,True,2,2
16,0.53,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug16.png,synthetic_default,18,ీ,3136,0.57,1.89,0.98,True,0,-2
17,0.23,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug17.png,synthetic_default,18,ీ,3136,4.66,-2.2,0.99,True,2,0
18,0.42,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug18.png,synthetic_default,18,ీ,3136,9.77,-2.56,0.97,True,-2,1
19,0.69,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug19.png,synthetic_default,18,ీ,3136,5.69,3.57,1.03,True,-1,0
20,0.29,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug20.png,synthetic_default,18,ీ,3136,5.93,-0.29,0.98,True,-2,-1
21,1.02,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug21.png,synthetic_default,18,ీ,3136,8.94,-2.12,0.99,True,-2,-1
22,0.32,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug22.png,synthetic_default,18,ీ,3136,6.65,0.16,0.96,True,-2,0
23,1.29,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug23.png,synthetic_default,18,ీ,3136,2.02,-4.76,1.02,True,0,2
24,0.82,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug24.png,synthetic_default,18,ీ,3136,1.28,1.63,1.0,True,0,0
25,1.1,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug25.png,synthetic_default,18,ీ,3136,2.41,1.76,0.99,True,1,0
26,0.37,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug26.png,synthetic_default,18,ీ,3136,5.78,2.51,0.98,True,1,1
27,0.4,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug27.png,synthetic_default,18,ీ,3136,7.1,1.67,1.05,True,1,2
28,0.09,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug28.png,synthetic_default,18,ీ,3136,4.12,4.22,1.0,True,0,2
29,0.73,data/raw/synthetic_default/18pt/synthetic_default_03136_18pt_aug29.png,synthetic_default,18,ీ,3136,8.05,4.54,1.01,True,-2,0
0,0,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug00.png,synthetic_default,18,ు,3137,0,0,,True,,
1,0.92,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug01.png,synthetic_default,18,ు,3137,1.7,-3.52,1.02,True,2,-1
2,0.93,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug02.png,synthetic_default,18,ు,3137,5.66,-1.16,0.95,True,2,2
3,0.78,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug03.png,synthetic_default,18,ు,3137,8.79,1.2,1.02,True,1,1
4,0.19,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug04.png,synthetic_default,18,ు,3137,8.1,-2.73,1.02,True,2,2
5,0.75,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug05.png,synthetic_default,18,ు,3137,2.22,-0.58,1.0,True,-1,1
6,0.95,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug06.png,synthetic_default,18,ు,3137,6.7,1.21,0.97,True,-2,0
7,0.29,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug07.png,synthetic_default,18,ు,3137,4.27,-1.22,1.01,True,1,-1
8,0.25,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug08.png,synthetic_default,18,ు,3137,2.07,4.08,1.01,True,0,1
9,0.92,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug09.png,synthetic_default,18,ు,3137,9.65,-3.72,1.03,True,0,0
10,0.71,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug10.png,synthetic_default,18,ు,3137,9.48,1.39,0.99,True,2,-1
11,1.11,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug11.png,synthetic_default,18,ు,3137,6.0,-1.09,1.04,True,2,-1
12,1.46,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug12.png,synthetic_default,18,ు,3137,5.28,0.34,0.99,True,1,-1
13,1.17,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug13.png,synthetic_default,18,ు,3137,5.23,-1.93,1.04,True,0,1
14,1.41,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug14.png,synthetic_default,18,ు,3137,2.13,1.84,0.99,True,-1,-1
15,0.21,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug15.png,synthetic_default,18,ు,3137,6.0,0.16,1.0,True,-2,-2
16,0.41,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug16.png,synthetic_default,18,ు,3137,1.16,-2.58,1.03,True,-2,1
17,0.4,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug17.png,synthetic_default,18,ు,3137,4.45,-2.26,1.02,True,1,-1
18,1.25,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug18.png,synthetic_default,18,ు,3137,6.8,1.86,0.95,True,-1,1
19,0.31,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug19.png,synthetic_default,18,ు,3137,7.4,0.72,0.98,True,-1,1
20,1.15,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug20.png,synthetic_default,18,ు,3137,9.25,1.7,1.02,True,-1,-2
21,0.61,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug21.png,synthetic_default,18,ు,3137,1.85,-2.45,0.99,True,-1,-1
22,0.96,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug22.png,synthetic_default,18,ు,3137,4.75,4.6,1.03,True,0,-1
23,1.3,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug23.png,synthetic_default,18,ు,3137,0.6,2.27,0.97,True,-1,-1
24,0.9,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug24.png,synthetic_default,18,ు,3137,4.82,-0.49,1.04,True,0,2
25,1.37,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug25.png,synthetic_default,18,ు,3137,4.54,-3.66,0.97,True,-1,-2
26,1.47,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug26.png,synthetic_default,18,ు,3137,9.0,-2.39,0.97,True,1,-1
27,1.14,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug27.png,synthetic_default,18,ు,3137,7.55,-4.33,1.05,True,-2,0
28,0.83,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug28.png,synthetic_default,18,ు,3137,5.98,0.07,1.0,True,0,-2
29,1.32,data/raw/synthetic_default/18pt/synthetic_default_03137_18pt_aug29.png,synthetic_default,18,ు,3137,7.01,4.03,1.05,True,2,-2
0,0,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug00.png,synthetic_default,18,ూ,3138,0,0,,True,,
1,0.68,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug01.png,synthetic_default,18,ూ,3138,7.19,4.79,1.02,True,-1,-2
2,1.11,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug02.png,synthetic_default,18,ూ,3138,6.54,4.12,1.0,True,0,-2
3,0.2,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug03.png,synthetic_default,18,ూ,3138,5.83,-0.11,1.05,True,-2,-1
4,1.04,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug04.png,synthetic_default,18,ూ,3138,6.07,4.62,0.98,True,1,2
5,0.62,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug05.png,synthetic_default,18,ూ,3138,7.86,2.23,1.01,True,2,-1
6,0.3,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug06.png,synthetic_default,18,ూ,3138,2.19,-4.14,1.02,True,2,1
7,1.07,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug07.png,synthetic_default,18,ూ,3138,9.07,3.26,1.03,True,2,1
8,1.06,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug08.png,synthetic_default,18,ూ,3138,2.96,0.29,1.0,True,-1,-1
9,0.38,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug09.png,synthetic_default,18,ూ,3138,1.0,-0.8,1.04,True,-2,-2
10,1.0,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug10.png,synthetic_default,18,ూ,3138,1.24,-1.94,1.04,True,-2,1
11,0.82,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug11.png,synthetic_default,18,ూ,3138,5.97,-2.08,0.99,True,1,0
12,0.1,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug12.png,synthetic_default,18,ూ,3138,4.45,2.49,0.95,True,0,-2
13,0.85,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug13.png,synthetic_default,18,ూ,3138,6.22,0.43,0.97,True,1,-1
14,0.97,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug14.png,synthetic_default,18,ూ,3138,3.8,0.79,1.0,True,0,-2
15,1.01,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug15.png,synthetic_default,18,ూ,3138,3.28,0.54,1.02,True,-1,2
16,0.68,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug16.png,synthetic_default,18,ూ,3138,3.97,-4.05,0.97,True,0,0
17,0.9,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug17.png,synthetic_default,18,ూ,3138,6.99,0.3,1.01,True,1,0
18,0.97,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug18.png,synthetic_default,18,ూ,3138,7.48,-3.66,1.03,True,2,1
19,0.24,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug19.png,synthetic_default,18,ూ,3138,4.29,1.27,0.98,True,0,2
20,1.12,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug20.png,synthetic_default,18,ూ,3138,3.19,2.24,0.98,True,2,-2
21,0.89,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug21.png,synthetic_default,18,ూ,3138,3.28,-1.0,1.03,True,1,-1
22,1.16,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug22.png,synthetic_default,18,ూ,3138,8.95,-3.64,1.02,True,2,2
23,0.73,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug23.png,synthetic_default,18,ూ,3138,0.19,-4.91,0.98,True,-1,2
24,1.02,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug24.png,synthetic_default,18,ూ,3138,8.61,-0.39,0.98,True,-2,2
25,0.83,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug25.png,synthetic_default,18,ూ,3138,1.12,2.82,0.96,True,-1,2
26,1.2,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug26.png,synthetic_default,18,ూ,3138,0.48,-1.49,1.04,True,2,0
27,0.38,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug27.png,synthetic_default,18,ూ,3138,9.87,1.93,0.96,True,0,1
28,0.72,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug28.png,synthetic_default,18,ూ,3138,1.94,0.8,1.02,True,2,2
29,0.89,data/raw/synthetic_default/18pt/synthetic_default_03138_18pt_aug29.png,synthetic_default,18,ూ,3138,2.31,-0.33,0.98,True,0,0
0,0,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug00.png,synthetic_default,18,ృ,3139,0,0,,True,,
1,1.31,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug01.png,synthetic_default,18,ృ,3139,7.32,4.6,0.97,True,0,-2
2,1.21,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug02.png,synthetic_default,18,ృ,3139,0.17,2.14,0.97,True,-1,-2
3,1.13,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug03.png,synthetic_default,18,ృ,3139,3.69,-4.24,0.96,True,-1,2
4,1.48,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug04.png,synthetic_default,18,ృ,3139,9.47,-2.43,0.97,True,0,1
5,0.67,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug05.png,synthetic_default,18,ృ,3139,2.44,-4.59,1.05,True,2,-2
6,0.9,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug06.png,synthetic_default,18,ృ,3139,8.02,-4.0,1.03,True,0,2
7,1.39,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug07.png,synthetic_default,18,ృ,3139,3.5,-0.85,1.05,True,-1,-2
8,1.0,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug08.png,synthetic_default,18,ృ,3139,8.06,-4.59,1.0,True,-1,-1
9,0.27,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug09.png,synthetic_default,18,ృ,3139,5.23,4.96,0.95,True,1,-2
10,0.24,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug10.png,synthetic_default,18,ృ,3139,6.25,-3.55,0.96,True,-1,-2
11,1.22,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug11.png,synthetic_default,18,ృ,3139,2.44,-4.9,0.96,True,2,2
12,0.95,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug12.png,synthetic_default,18,ృ,3139,5.47,2.18,1.0,True,1,0
13,1.14,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug13.png,synthetic_default,18,ృ,3139,0.25,-4.74,1.04,True,1,2
14,1.07,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug14.png,synthetic_default,18,ృ,3139,0.19,1.31,1.03,True,0,-2
15,0.73,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug15.png,synthetic_default,18,ృ,3139,4.52,-3.01,0.96,True,2,-1
16,1.22,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug16.png,synthetic_default,18,ృ,3139,6.12,0.9,0.98,True,2,-1
17,1.27,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug17.png,synthetic_default,18,ృ,3139,0.11,1.37,1.02,True,-1,-1
18,0.81,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug18.png,synthetic_default,18,ృ,3139,2.39,-1.1,0.97,True,-1,-1
19,1.03,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug19.png,synthetic_default,18,ృ,3139,7.34,0.91,1.01,True,1,2
20,0.76,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug20.png,synthetic_default,18,ృ,3139,9.14,2.06,1.0,True,1,-2
21,1.33,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug21.png,synthetic_default,18,ృ,3139,5.63,-4.28,0.99,True,2,-2
22,0.74,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug22.png,synthetic_default,18,ృ,3139,3.94,4.47,0.97,True,1,2
23,0.92,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug23.png,synthetic_default,18,ృ,3139,2.76,2.74,1.04,True,-1,2
24,1.16,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug24.png,synthetic_default,18,ృ,3139,9.15,-1.44,1.0,True,-2,-1
25,0.64,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug25.png,synthetic_default,18,ృ,3139,0.29,0.61,0.98,True,1,-2
26,0.25,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug26.png,synthetic_default,18,ృ,3139,4.87,1.95,0.96,True,-2,0
27,0.66,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug27.png,synthetic_default,18,ృ,3139,1.19,-4.88,1.03,True,1,-2
28,1.22,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug28.png,synthetic_default,18,ృ,3139,8.22,-1.32,0.96,True,-2,0
29,0.71,data/raw/synthetic_default/18pt/synthetic_default_03139_18pt_aug29.png,synthetic_default,18,ృ,3139,8.8,3.04,1.02,True,2,-1
0,0,data/raw/synthetic_default/18pt/synthetic_default_03140_18pt_aug00.png,synthetic_default,18,ౄ,3140,0,0,,True,,
1,0.52,data/raw/synthetic_default/18pt/synthetic_default_03140_18pt_aug01.png,synthetic_default,18,ౄ,3140,7.91,3.78,1.05,True,0,2
2,0.5,data/raw/synthetic_default/18pt/synthetic_default_03140_18pt_aug02.png,synthetic_default,18,ౄ,3140,1.64,2.68,0.98,True,-1,-2
